Source,Target,Weight,Type
2021_0809309,2022_0821775,3,undirected
2021_0809309,2022_0825848,3,undirected
2021_0809309,2022_0826596,3,undirected
2021_0809309,2023_0840472,2,undirected
2021_0809309,2023_0846594,2,undirected
2021_0809778,2006_0608990,2,undirected
2021_0809778,2013_0705158,1,undirected
2021_0809778,2013_0723716,6,undirected
2021_0809778,2017_0759014,2,undirected
2021_0809815,2013_0696151,2,undirected
2021_0809815,2018_0782154,3,undirected
2021_0809815,2021_0812002,1,undirected
2021_0809996,2010_0658130,3,undirected
2021_0809996,2021_0810915,2,undirected
2021_0809996,2021_0812001,1,undirected
2021_0809997,2008_0627762,3,undirected
2021_0809997,2014_0723628,5,undirected
2021_0809997,2017_0759734,6,undirected
2021_0809997,2017_0765189,1,undirected
2021_0809997,2020_0806040,3,undirected
2021_0810109,2012_0702399,1,undirected
2021_0810109,2017_0760943,2,undirected
2021_0810109,2017_0767425,5,undirected
2021_0810193,2010_0658780,2,undirected
2021_0810193,2013_0694570,1,undirected
2021_0810193,2017_0754540,2,undirected
2021_0810193,2022_0831470,3,undirected
2021_0810444,2010_0658130,1,undirected
2021_0810444,2019_0797166,3,undirected
2021_0810444,2021_0812001,2,undirected
2021_0810444,2023_0833910,3,undirected
2021_0810622,2010_0665553,1,undirected
2021_0810622,2016_0745634,1,undirected
2021_0810622,2022_0828496,2,undirected
2021_0810622,2023_0833910,3,undirected
2021_0810623,2017_0759636,3,undirected
2021_0810623,2021_0810916,1,undirected
2021_0810623,2022_0821352,2,undirected
2021_0810623,2023_0833910,2,undirected
2021_0810690,2017_0760943,3,undirected
2021_0810690,2020_0805015,1,undirected
2021_0810690,2021_0812367,2,undirected
2021_0810691,2020_0803057,2,undirected
2021_0810691,2021_0810916,1,undirected
2021_0810691,2021_0812662,3,undirected
2021_0810915,2011_0668451_A1,2,undirected
2021_0810915,2014_0714729,1,undirected
2021_0810915,2016_0752018,1,undirected
2021_0810915,2017_0754148,1,undirected
2021_0810915,2021_0809996,2,undirected
2021_0810915,2022_0826596,2,undirected
2021_0810915,2022_0831470,3,undirected
2021_0810916,2006_0612262,3,undirected
2021_0810916,2009_0644116,6,undirected
2021_0810916,2010_0663925,2,undirected
2021_0810916,2011_0668451_A1,4,undirected
2021_0810916,2012_0686399,3,undirected
2021_0810916,2012_0702673,3,undirected
2021_0810916,2014_0714729,3,undirected
2021_0810916,2017_0766477,3,undirected
2021_0810916,2021_0810623,1,undirected
2021_0810916,2021_0810691,1,undirected
2021_0810916,2023_0833910,1,undirected
2021_0810970,2015_0727430,1,undirected
2021_0810970,2018_0771782,2,undirected
2021_0810970,2022_0830257,3,undirected
2021_0811124,2007_0618425,6,undirected
2021_0811124,2017_0755849,1,undirected
2021_0811124,2018_0783844,5,undirected
2021_0811461,2006_0610632,2,undirected
2021_0811461,2007_0628636,4,undirected
2021_0811461,2010_0654181,1,undirected
2021_0811461,2010_0655349,6,undirected
2021_0811461,2015_0727430,1,undirected
2021_0811461,2020_0803057,1,undirected
2021_0811635,2014_0709691,2,undirected
2021_0811635,2016_0743094,1,undirected
2021_0811635,2020_0803057,2,undirected
2021_0811635,2021_0809309,6,undirected
2021_0811635,2023_0835829,1,undirected
2021_0812001,2006_0607538,1,undirected
2021_0812001,2012_0701956,2,undirected
2021_0812001,2013_0691686,1,undirected
2021_0812001,2014_0723684,1,undirected
2021_0812001,2015_0725079,3,undirected
2021_0812001,2015_0735644,2,undirected
2021_0812001,2017_0754148,3,undirected
2021_0812001,2017_0766419,4,undirected
2021_0812001,2018_0777460,3,undirected
2021_0812001,2019_0785180,1,undirected
2021_0812001,2021_0806867,2,undirected
2021_0812001,2021_0809309,2,undirected
2021_0812001,2021_0809996,1,undirected
2021_0812001,2021_0810444,2,undirected
2021_0812001,2021_0816493,6,undirected
2021_0812001,2022_0825848,1,undirected
2021_0812001,2022_0828496,4,undirected
2021_0812001,2022_0830828,2,undirected
2021_0812001,2023_0837074,1,undirected
2021_0812001,2023_0844412,1,undirected
2021_0812001,2023_0846649,3,undirected
2021_0812001,2023_0848005,3,undirected
2021_0812001,2023_0849125,1,undirected
2021_0812002,2012_0723275,4,undirected
2021_0812002,2012_0723276,1,undirected
2021_0812002,2013_0691665,2,undirected
2021_0812002,2018_0782154,3,undirected
2021_0812002,2018_0783905,1,undirected
2021_0812002,2021_0809815,1,undirected
2021_0812002,2021_0813410,4,undirected
2021_0812185,2014_0723624,5,undirected
2021_0812185,2015_0738993,3,undirected
2021_0812185,2017_0765189,4,undirected
2021_0812185,2019_0787906,3,undirected
2021_0812367,2006_0608369,1,undirected
2021_0812367,2006_0610204,1,undirected
2021_0812367,2006_0612272,1,undirected
2021_0812367,2007_0621526,1,undirected
2021_0812367,2008_0630836,2,undirected
2021_0812367,2010_0663681,4,undirected
2021_0812367,2012_0680635_A1,3,undirected
2021_0812367,2013_0690159,3,undirected
2021_0812367,2015_0735099,6,undirected
2021_0812367,2017_0769218,2,undirected
2021_0812367,2018_0774506,3,undirected
2021_0812367,2021_0810690,2,undirected
2021_0812367,2023_0834137,3,undirected
2021_0812662,2010_0665553,2,undirected
2021_0812662,2016_0750437,3,undirected
2021_0812662,2017_0754540,3,undirected
2021_0812662,2019_0795030,1,undirected
2021_0812662,2021_0810691,3,undirected
2021_0812662,2021_0819011,1,undirected
2021_0812794,2007_0615202,3,undirected
2021_0812794,2008_0627962,2,undirected
2021_0812794,2017_0755721,1,undirected
2021_0813092,2011_0668451_A1,3,undirected
2021_0813092,2019_0788573,1,undirected
2021_0813092,2022_0831470,2,undirected
2021_0813136,2008_0636424,3,undirected
2021_0813136,2011_0668451_A1,1,undirected
2021_0813136,2012_0723724,2,undirected
2021_0813410,2011_0721877,2,undirected
2021_0813410,2014_0723682,1,undirected
2021_0813410,2016_0743832,6,undirected
2021_0813410,2021_0812002,4,undirected
2021_0813410,2023_0842479,1,undirected
2021_0813616,2012_0723276,3,undirected
2021_0813616,2014_0723682,1,undirected
2021_0813616,2023_0839234,2,undirected
2021_0815690,2012_0723274,4,undirected
2021_0815690,2012_0723276,2,undirected
2021_0815690,2013_0691665,3,undirected
2021_0815690,2016_0743832,1,undirected
2021_0815690,2016_0743837,2,undirected
2021_0816493,2017_0755725,2,undirected
2021_0816493,2017_0760159,1,undirected
2021_0816493,2017_0766419,4,undirected
2021_0816493,2018_0773919,3,undirected
2021_0816493,2019_0795030,1,undirected
2021_0816493,2020_0804810,2,undirected
2021_0816493,2021_0812001,6,undirected
2021_0816493,2023_0835764,1,undirected
2021_0816493,2023_0846649,2,undirected
2021_0817829,2011_0676418_A1,1,undirected
2021_0817829,2013_0705006,2,undirected
2021_0817829,2014_0722256,3,undirected
2021_0817829,2017_0766419,1,undirected
2021_0817829,2022_0825705,3,undirected
2021_0817829,2023_0849125,3,undirected
2021_0819011,2010_0658176,1,undirected
2021_0819011,2017_0759636,2,undirected
2021_0819011,2017_0769021,2,undirected
2021_0819011,2019_0795030,5,undirected
2021_0819011,2021_0812662,1,undirected
2021_0819011,2022_0825396,2,undirected
2021_0819811,2007_0618425,1,undirected
2021_0819811,2015_0725033,5,undirected
2021_0819811,2016_0743094,3,undirected
2021_0819811,2018_0772999,3,undirected
2021_0820517,2014_0723625,1,undirected
2021_0820517,2014_0723775,2,undirected
2021_0820517,2022_0825991,3,undirected
2021_0820685,2008_0628716,1,undirected
2021_0820685,2012_0701956,2,undirected
2021_0820685,2022_0831470,3,undirected
2022_0821352,2013_0693987,3,undirected
2022_0821352,2020_0805015,1,undirected
2022_0821352,2021_0810623,2,undirected
2022_0821775,2008_0627962,1,undirected
2022_0821775,2008_0636424,2,undirected
2022_0821775,2021_0809309,3,undirected
2022_0821801,2016_0743094,3,undirected
2022_0821801,2022_0825848,2,undirected
2022_0821801,2022_0826596,1,undirected
2022_0822350,2006_0603306,1,undirected
2022_0822350,2007_0615729,2,undirected
2022_0822350,2009_0725149,3,undirected
2022_0823199,2007_0619316,4,undirected
2022_0823199,2009_0719783,6,undirected
2022_0823199,2011_0721829,1,undirected
2022_0823200,2012_0723276,1,undirected
2022_0823200,2014_0714046,2,undirected
2022_0823200,2018_0774382,3,undirected
2022_0823755,2008_0635124,1,undirected
2022_0823755,2010_0654778,1,undirected
2022_0823755,2010_0661224,1,undirected
2022_0823755,2018_0770411,6,undirected
2022_0823755,2019_0793886,2,undirected
2022_0823755,2022_0825705,2,undirected
2022_0824003,2017_0756238,3,undirected
2022_0824003,2019_0786696,1,undirected
2022_0824003,2019_0788816,2,undirected
2022_0824040,2006_0606600,3,undirected
2022_0824040,2006_0612675,2,undirected
2022_0824040,2017_0757806,1,undirected
2022_0824040,2017_0759014,3,undirected
2022_0824040,2017_0760159,2,undirected
2022_0824040,2017_0766477,1,undirected
2022_0824040,2019_0795030,4,undirected
2022_0824040,2022_0833110,2,undirected
2022_0824040,2022_0838529,1,undirected
2022_0824040,2023_0833910,2,undirected
2022_0824284,2012_0704800,1,undirected
2022_0824284,2017_0754206,6,undirected
2022_0824284,2017_0755178,1,undirected
2022_0824284,2018_0783844,2,undirected
2022_0825396,2019_0795030,3,undirected
2022_0825396,2021_0819011,2,undirected
2022_0825396,2023_0835764,1,undirected
2022_0825487,2019_0791109,3,undirected
2022_0825487,2019_0793886,1,undirected
2022_0825487,2022_0825705,2,undirected
2022_0825705,2017_0766419,1,undirected
2022_0825705,2021_0817829,3,undirected
2022_0825705,2022_0823755,2,undirected
2022_0825705,2022_0825487,2,undirected
2022_0825848,2020_0802764,1,undirected
2022_0825848,2021_0809309,3,undirected
2022_0825848,2021_0812001,1,undirected
2022_0825848,2022_0821801,2,undirected
2022_0825848,2023_0840513,2,undirected
2022_0825848,2023_0844412,2,undirected
2022_0825991,2010_0724378,2,undirected
2022_0825991,2014_0723682,1,undirected
2022_0825991,2021_0820517,3,undirected
2022_0825991,2023_0839234,3,undirected
2022_0825992,2007_0616257,2,undirected
2022_0825992,2009_0645613,6,undirected
2022_0825992,2011_0674921_A1,5,undirected
2022_0825992,2012_0725358,1,undirected
2022_0825992,2014_0709691,3,undirected
2022_0825992,2016_0740516,3,undirected
2022_0825992,2016_0743837,1,undirected
2022_0825992,2016_0752009,2,undirected
2022_0825992,2022_0831983,1,undirected
2022_0825992,2022_0833641,1,undirected
2022_0825992,2023_0835973,1,undirected
2022_0826596,2014_0723631,2,undirected
2022_0826596,2015_0742641,1,undirected
2022_0826596,2018_0783905,2,undirected
2022_0826596,2019_0788633,2,undirected
2022_0826596,2020_0803057,1,undirected
2022_0826596,2021_0809309,3,undirected
2022_0826596,2021_0810915,2,undirected
2022_0826596,2022_0821801,1,undirected
2022_0826706,2016_0748506,1,undirected
2022_0826706,2020_0800281,1,undirected
2022_0826706,2020_0801365,1,undirected
2022_0826706,2020_0803057,3,undirected
2022_0826706,2022_0831470,2,undirected
2022_0827264,2006_0612675,3,undirected
2022_0827264,2014_0723628,2,undirected
2022_0827264,2023_0849882,1,undirected
2022_0828322,2014_0709691,2,undirected
2022_0828322,2015_0733108,5,undirected
2022_0828322,2016_0743094,1,undirected
2022_0828496,2007_0614376,3,undirected
2022_0828496,2008_0632795,2,undirected
2022_0828496,2009_0638953,2,undirected
2022_0828496,2010_0658130,2,undirected
2022_0828496,2010_0665553,6,undirected
2022_0828496,2011_0676418_A1,3,undirected
2022_0828496,2013_0691686,3,undirected
2022_0828496,2013_0693229,1,undirected
2022_0828496,2014_0709610,1,undirected
2022_0828496,2014_0714083,2,undirected
2022_0828496,2014_0723182,3,undirected
2022_0828496,2016_0745634,2,undirected
2022_0828496,2016_0750437,1,undirected
2022_0828496,2016_0750760,3,undirected
2022_0828496,2018_0778044,3,undirected
2022_0828496,2019_0790028,2,undirected
2022_0828496,2020_0804133,3,undirected
2022_0828496,2021_0810622,2,undirected
2022_0828496,2021_0812001,4,undirected
2022_0828496,2023_0848442,1,undirected
2022_0829243,2009_0644523,1,undirected
2022_0829243,2016_0751977,4,undirected
2022_0829243,2017_0765189,2,undirected
2022_0830257,2006_0605326,2,undirected
2022_0830257,2010_0658130,1,undirected
2022_0830257,2017_0759636,3,undirected
2022_0830257,2019_0785180,2,undirected
2022_0830257,2021_0810970,3,undirected
2022_0830686,2007_0626143,2,undirected
2022_0830686,2007_0628636,2,undirected
2022_0830686,2010_0658130,3,undirected
2022_0830686,2013_0700961,2,undirected
2022_0830686,2014_0714046,4,undirected
2022_0830686,2016_0750717,3,undirected
2022_0830686,2017_0766420,3,undirected
2022_0830686,2020_0800620,1,undirected
2022_0830828,2009_0638953,1,undirected
2022_0830828,2021_0812001,2,undirected
2022_0830828,2023_0848005,4,undirected
2022_0831470,2007_0616257,1,undirected
2022_0831470,2008_0627962,2,undirected
2022_0831470,2008_0628716,4,undirected
2022_0831470,2009_0638953,3,undirected
2022_0831470,2009_0645613,2,undirected
2022_0831470,2010_0664580,1,undirected
2022_0831470,2011_0668756_A1,1,undirected
2022_0831470,2011_0674921_A1,2,undirected
2022_0831470,2011_0676189_A1,1,undirected
2022_0831470,2012_0701956,3,undirected
2022_0831470,2012_0725358,2,undirected
2022_0831470,2013_0688135,1,undirected
2022_0831470,2014_0708925,2,undirected
2022_0831470,2015_0735351,3,undirected
2022_0831470,2015_0738360,1,undirected
2022_0831470,2016_0740516,5,undirected
2022_0831470,2016_0743094,1,undirected
2022_0831470,2016_0748506,2,undirected
2022_0831470,2016_0752009,3,undirected
2022_0831470,2017_0755721,6,undirected
2022_0831470,2017_0767426,3,undirected
2022_0831470,2018_0772044,2,undirected
2022_0831470,2018_0773919,2,undirected
2022_0831470,2019_0786696,3,undirected
2022_0831470,2019_0787405,1,undirected
2022_0831470,2019_0788573,3,undirected
2022_0831470,2019_0788816,3,undirected
2022_0831470,2019_0793046,1,undirected
2022_0831470,2020_0803057,2,undirected
2022_0831470,2021_0810193,3,undirected
2022_0831470,2021_0810915,3,undirected
2022_0831470,2021_0813092,2,undirected
2022_0831470,2021_0820685,3,undirected
2022_0831470,2022_0826706,2,undirected
2022_0831470,2023_0837074,2,undirected
2022_0831470,2023_0844412,2,undirected
2022_0831470,2023_0848268,2,undirected
2022_0831982,2008_0632795,1,undirected
2022_0831982,2009_0641841,2,undirected
2022_0831982,2010_0661224,1,undirected
2022_0831982,2010_0664580,2,undirected
2022_0831982,2010_0725141,1,undirected
2022_0831982,2013_0693987,2,undirected
2022_0831982,2015_0738830,4,undirected
2022_0831982,2015_0742504,1,undirected
2022_0831982,2016_0741744,4,undirected
2022_0831982,2017_0766419,4,undirected
2022_0831982,2020_0799804,1,undirected
2022_0831982,2023_0842757,1,undirected
2022_0831983,2007_0628636,2,undirected
2022_0831983,2015_0727430,2,undirected
2022_0831983,2018_0783844,5,undirected
2022_0831983,2022_0825992,1,undirected
2022_0833110,2019_0795030,1,undirected
2022_0833110,2022_0824040,2,undirected
2022_0833110,2023_0833910,3,undirected
2022_0833151,2006_0605334,4,undirected
2022_0833151,2011_0721876,1,undirected
2022_0833151,2013_0689275,1,undirected
2022_0833151,2013_0691557,3,undirected
2022_0833151,2015_0724690,3,undirected
2022_0833151,2015_0736408,1,undirected
2022_0833151,2016_0753549,2,undirected
2022_0833151,2019_0790028,4,undirected
2022_0833151,2019_0798648,3,undirected
2022_0833220,2012_0723276,1,undirected
2022_0833220,2014_0723682,2,undirected
2022_0833220,2014_0723715,3,undirected
2022_0833509,2012_0701956,3,undirected
2022_0833509,2013_0690834,1,undirected
2022_0833509,2015_0738830,2,undirected
2022_0833641,2011_0668451_A1,3,undirected
2022_0833641,2016_0739777,5,undirected
2022_0833641,2022_0825992,1,undirected
2022_0838529,2014_0714271,3,undirected
2022_0838529,2020_0800073,2,undirected
2022_0838529,2022_0824040,1,undirected
2022_0840512,2011_0721831,2,undirected
2022_0840512,2013_0723719,1,undirected
2022_0840512,2023_0840793,3,undirected
2023_0833910,2006_0607538,5,undirected
2023_0833910,2007_0614711,1,undirected
2023_0833910,2010_0663925,3,undirected
2023_0833910,2012_0686399,1,undirected
2023_0833910,2013_0690834,2,undirected
2023_0833910,2013_0693229,3,undirected
2023_0833910,2014_0708926,1,undirected
2023_0833910,2016_0746109,3,undirected
2023_0833910,2017_0768151,1,undirected
2023_0833910,2020_0805015,1,undirected
2023_0833910,2021_0806629,6,undirected
2023_0833910,2021_0810444,3,undirected
2023_0833910,2021_0810622,3,undirected
2023_0833910,2021_0810623,2,undirected
2023_0833910,2021_0810916,1,undirected
2023_0833910,2022_0824040,2,undirected
2023_0833910,2022_0833110,3,undirected
2023_0833910,2023_0849461,1,undirected
2023_0834137,2008_0638042,2,undirected
2023_0834137,2010_0663681,1,undirected
2023_0834137,2013_0690159,1,undirected
2023_0834137,2021_0812367,3,undirected
2023_0834775,2009_0641033,4,undirected
2023_0834775,2016_0751321,3,undirected
2023_0834775,2017_0759014,4,undirected
2023_0834775,2017_0766916,3,undirected
2023_0834775,2023_0847028,6,undirected
2023_0834878,2013_0699591,1,undirected
2023_0834878,2015_0736348,2,undirected
2023_0834878,2017_0760943,3,undirected
2023_0834980,2011_0721831,3,undirected
2023_0834980,2012_0681675,1,undirected
2023_0834980,2014_0723682,2,undirected
2023_0835106,2010_0658130,2,undirected
2023_0835106,2017_0766419,3,undirected
2023_0835106,2019_0785180,1,undirected
2023_0835764,2012_0701956,3,undirected
2023_0835764,2020_0803057,2,undirected
2023_0835764,2021_0816493,1,undirected
2023_0835764,2022_0825396,1,undirected
2023_0835829,2013_0703934,3,undirected
2023_0835829,2020_0803057,3,undirected
2023_0835829,2021_0811635,1,undirected
2023_0835973,2014_0713809,5,undirected
2023_0835973,2017_0766419,2,undirected
2023_0835973,2018_0781143,3,undirected
2023_0835973,2022_0825992,1,undirected
2023_0836668,2011_0721875,3,undirected
2023_0836668,2017_0757806,2,undirected
2023_0836668,2018_0783844,1,undirected
2023_0837074,2021_0812001,1,undirected
2023_0837074,2022_0831470,2,undirected
2023_0837074,2023_0840929,2,undirected
2023_0837074,2023_0844412,3,undirected
2023_0839234,2010_0724378,3,undirected
2023_0839234,2014_0723625,3,undirected
2023_0839234,2014_0723682,1,undirected
2023_0839234,2014_0723715,3,undirected
2023_0839234,2014_0723775,2,undirected
2023_0839234,2021_0813616,2,undirected
2023_0839234,2022_0825991,3,undirected
2023_0839234,2023_0840793,4,undirected
2023_0840472,2019_0785180,3,undirected
2023_0840472,2020_0803057,1,undirected
2023_0840472,2021_0809309,2,undirected
2023_0840513,2017_0759636,3,undirected
2023_0840513,2018_0772044,1,undirected
2023_0840513,2022_0825848,2,undirected
2023_0840793,2008_0719090,4,undirected
2023_0840793,2014_0723816,3,undirected
2023_0840793,2022_0840512,3,undirected
2023_0840793,2023_0839234,4,undirected
2023_0840929,2019_0785180,3,undirected
2023_0840929,2020_0800281,1,undirected
2023_0840929,2023_0837074,2,undirected
2023_0842479,2007_0626526,2,undirected
2023_0842479,2011_0680884_A1,3,undirected
2023_0842479,2012_0723276,2,undirected
2023_0842479,2018_0782592,1,undirected
2023_0842479,2021_0813410,1,undirected
2023_0842757,2010_0658130,3,undirected
2023_0842757,2021_0806629,2,undirected
2023_0842757,2022_0831982,1,undirected
2023_0842897,2006_0610357,6,undirected
2023_0842897,2008_0635124,2,undirected
2023_0842897,2014_0722256,1,undirected
2023_0842897,2017_0760943,2,undirected
2023_0844412,2006_0610285,2,undirected
2023_0844412,2008_0635667,1,undirected
2023_0844412,2014_0707750,1,undirected
2023_0844412,2015_0724768,2,undirected
2023_0844412,2018_0783354,1,undirected
2023_0844412,2019_0799805,1,undirected
2023_0844412,2020_0802764,2,undirected
2023_0844412,2020_0803057,6,undirected
2023_0844412,2021_0812001,1,undirected
2023_0844412,2022_0825848,2,undirected
2023_0844412,2022_0831470,2,undirected
2023_0844412,2023_0837074,3,undirected
2023_0846594,2016_0743094,1,undirected
2023_0846594,2019_0785180,3,undirected
2023_0846594,2021_0809309,2,undirected
2023_0846649,2017_0766419,1,undirected
2023_0846649,2021_0812001,3,undirected
2023_0846649,2021_0816493,2,undirected
2023_0847028,2009_0641033,2,undirected
2023_0847028,2012_0702399,1,undirected
2023_0847028,2023_0834775,6,undirected
2023_0848005,2006_0610285,2,undirected
2023_0848005,2016_0739951,2,undirected
2023_0848005,2021_0812001,3,undirected
2023_0848005,2022_0830828,4,undirected
2023_0848268,2008_0628716,3,undirected
2023_0848268,2010_0669183_A1,1,undirected
2023_0848268,2022_0831470,2,undirected
2023_0848442,2010_0658130,2,undirected
2023_0848442,2010_0669183_A1,3,undirected
2023_0848442,2022_0828496,1,undirected
2023_0849125,2006_0604231,2,undirected
2023_0849125,2009_0651849,1,undirected
2023_0849125,2017_0759734,2,undirected
2023_0849125,2021_0812001,1,undirected
2023_0849125,2021_0817829,3,undirected
2023_0849461,2008_0628716,3,undirected
2023_0849461,2016_0745604,1,undirected
2023_0849461,2019_0788816,2,undirected
2023_0849461,2023_0833910,1,undirected
2023_0849882,2006_0606600,1,undirected
2023_0849882,2006_0610204,6,undirected
2023_0849882,2007_0623397,1,undirected
2023_0849882,2007_0624813,2,undirected
2023_0849882,2016_0741744,1,undirected
2023_0849882,2016_0744640,1,undirected
2023_0849882,2018_0782945,1,undirected
2023_0849882,2020_0805015,4,undirected
2023_0849882,2022_0827264,1,undirected
